# mu=0.3
# lamb=0
# N=20
# m=16
# dim=190
#T=10
#dt=0.01
0.25	0.249995	0.249728	0.241572	0.136515	-0.127815	-0.127745	0.13187	0.13187	-0.127745	-0.127815	0.136515	0.241572	0.249728	0.249995	0.25	0.25	0.25	0.25	0.25	
0.25	0.249995	0.249713	0.241276	0.134835	-0.125824	-0.125754	0.130084	0.130084	-0.125754	-0.125824	0.134835	0.241276	0.249713	0.249995	0.25	0.25	0.25	0.25	0.25	
0.25	0.249994	0.249697	0.240973	0.133156	-0.123826	-0.123755	0.128299	0.128299	-0.123755	-0.123826	0.133156	0.240973	0.249697	0.249994	0.25	0.25	0.25	0.25	0.25	
0.25	0.249994	0.249681	0.240663	0.131478	-0.121821	-0.12175	0.126515	0.126515	-0.12175	-0.121821	0.131478	0.240663	0.249681	0.249994	0.25	0.25	0.25	0.25	0.25	
0.25	0.249993	0.249663	0.240345	0.1298	-0.119809	-0.119738	0.124731	0.124731	-0.119738	-0.119809	0.1298	0.240345	0.249663	0.249993	0.25	0.25	0.25	0.25	0.25	
0.25	0.249993	0.249646	0.24002	0.128124	-0.11779	-0.11772	0.12295	0.12295	-0.11772	-0.11779	0.128124	0.24002	0.249646	0.249993	0.25	0.25	0.25	0.25	0.25	
0.25	0.249993	0.249627	0.239688	0.12645	-0.115765	-0.115695	0.12117	0.12117	-0.115695	-0.115765	0.12645	0.239688	0.249627	0.249993	0.25	0.25	0.25	0.25	0.25	
0.25	0.249992	0.249607	0.239349	0.124778	-0.113734	-0.113665	0.119393	0.119393	-0.113665	-0.113734	0.124778	0.239349	0.249607	0.249992	0.25	0.25	0.25	0.25	0.25	
0.25	0.249991	0.249587	0.239002	0.123108	-0.111697	-0.111629	0.117619	0.117619	-0.111629	-0.111697	0.123108	0.239002	0.249587	0.249991	0.25	0.25	0.25	0.25	0.25	
0.25	0.249991	0.249566	0.238648	0.12144	-0.109654	-0.109589	0.115848	0.115848	-0.109589	-0.109654	0.12144	0.238648	0.249566	0.249991	0.25	0.25	0.25	0.25	0.25	
0.25	0.24999	0.249544	0.238287	0.119776	-0.107606	-0.107543	0.114081	0.114081	-0.107543	-0.107606	0.119776	0.238287	0.249544	0.24999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249989	0.249521	0.237917	0.118116	-0.105553	-0.105492	0.112319	0.112319	-0.105492	-0.105553	0.118116	0.237917	0.249521	0.249989	0.25	0.25	0.25	0.25	0.25	
0.25	0.249989	0.249497	0.23754	0.116459	-0.103496	-0.103438	0.110561	0.110561	-0.103438	-0.103496	0.116459	0.23754	0.249497	0.249989	0.25	0.25	0.25	0.25	0.25	
0.25	0.249988	0.249473	0.237156	0.114806	-0.101434	-0.101379	0.108808	0.108808	-0.101379	-0.101434	0.114806	0.237156	0.249473	0.249988	0.25	0.25	0.25	0.25	0.25	
0.25	0.249987	0.249447	0.236764	0.113158	-0.0993672	-0.0993166	0.107061	0.107061	-0.0993166	-0.0993672	0.113158	0.236764	0.249447	0.249987	0.25	0.25	0.25	0.25	0.25	
0.25	0.249986	0.24942	0.236363	0.111514	-0.0972968	-0.0972507	0.105319	0.105319	-0.0972507	-0.0972968	0.111514	0.236363	0.24942	0.249986	0.25	0.25	0.25	0.25	0.25	
0.25	0.249985	0.249393	0.235956	0.109876	-0.0952227	-0.0951817	0.103584	0.103584	-0.0951817	-0.0952227	0.109876	0.235956	0.249393	0.249985	0.25	0.25	0.25	0.25	0.25	
0.25	0.249985	0.249364	0.23554	0.108243	-0.0931452	-0.0931098	0.101856	0.101856	-0.0931098	-0.0931452	0.108243	0.23554	0.249364	0.249985	0.25	0.25	0.25	0.25	0.25	
0.25	0.249984	0.249334	0.235116	0.106616	-0.0910645	-0.0910354	0.100135	0.100135	-0.0910354	-0.0910645	0.106616	0.235116	0.249334	0.249984	0.25	0.25	0.25	0.25	0.25	
0.25	0.249982	0.249303	0.234684	0.104996	-0.0889808	-0.0889587	0.0984212	0.0984212	-0.0889587	-0.0889808	0.104996	0.234684	0.249303	0.249982	0.25	0.25	0.25	0.25	0.25	
0.25	0.249981	0.249271	0.234245	0.103381	-0.0868945	-0.08688	0.0967157	0.0967157	-0.08688	-0.0868945	0.103381	0.234245	0.249271	0.249981	0.25	0.25	0.25	0.25	0.25	
0.25	0.24998	0.249238	0.233797	0.101774	-0.0848058	-0.0847997	0.0950186	0.0950186	-0.0847997	-0.0848058	0.101774	0.233797	0.249238	0.24998	0.25	0.25	0.25	0.25	0.25	
0.25	0.249979	0.249203	0.233341	0.100174	-0.0827149	-0.0827181	0.0933303	0.0933303	-0.0827181	-0.0827149	0.100174	0.233341	0.249203	0.249979	0.25	0.25	0.25	0.25	0.25	
0.25	0.249978	0.249168	0.232877	0.0985809	-0.0806222	-0.0806353	0.0916512	0.0916512	-0.0806353	-0.0806222	0.0985809	0.232877	0.249168	0.249978	0.25	0.25	0.25	0.25	0.25	
0.25	0.249976	0.249131	0.232405	0.096996	-0.0785278	-0.0785519	0.0899817	0.0899817	-0.0785519	-0.0785278	0.096996	0.232405	0.249131	0.249976	0.25	0.25	0.25	0.25	0.25	
0.25	0.249975	0.249092	0.231924	0.0954192	-0.076432	-0.0764679	0.0883221	0.0883221	-0.0764679	-0.076432	0.0954192	0.231924	0.249092	0.249975	0.25	0.25	0.25	0.25	0.25	
0.25	0.249973	0.249053	0.231435	0.0938509	-0.0743351	-0.0743838	0.0866729	0.0866729	-0.0743838	-0.0743351	0.0938509	0.231435	0.249053	0.249973	0.25	0.25	0.25	0.25	0.25	
0.249999	0.249972	0.249012	0.230939	0.0922914	-0.0722373	-0.0722998	0.0850343	0.0850343	-0.0722998	-0.0722373	0.0922914	0.230939	0.249012	0.249972	0.249999	0.25	0.25	0.25	0.25	
0.249999	0.24997	0.248969	0.230433	0.090741	-0.070139	-0.0702163	0.0834069	0.0834069	-0.0702163	-0.070139	0.090741	0.230433	0.248969	0.24997	0.249999	0.25	0.25	0.25	0.25	
0.249999	0.249968	0.248926	0.22992	0.0892	-0.0680402	-0.0681335	0.0817909	0.0817909	-0.0681335	-0.0680402	0.0892	0.22992	0.248926	0.249968	0.249999	0.25	0.25	0.25	0.25	
0.249999	0.249966	0.24888	0.229398	0.0876688	-0.0659414	-0.0660518	0.0801867	0.0801867	-0.0660518	-0.0659414	0.0876688	0.229398	0.24888	0.249966	0.249999	0.25	0.25	0.25	0.25	
0.249999	0.249964	0.248834	0.228868	0.0861475	-0.0638427	-0.0639713	0.0785946	0.0785946	-0.0639713	-0.0638427	0.0861475	0.228868	0.248834	0.249964	0.249999	0.25	0.25	0.25	0.25	
0.249999	0.249962	0.248785	0.228329	0.0846366	-0.0617444	-0.0618926	0.0770151	0.0770151	-0.0618926	-0.0617444	0.0846366	0.228329	0.248785	0.249962	0.249999	0.25	0.25	0.25	0.25	
0.249999	0.24996	0.248735	0.227782	0.0831364	-0.0596467	-0.0598158	0.0754484	0.0754484	-0.0598158	-0.0596467	0.0831364	0.227782	0.248735	0.24996	0.249999	0.25	0.25	0.25	0.25	
